"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin"
86,"noDelay","D",3,5,27.5162508003414,5.50325016006827,45.6897018002346,9.13794036004692,73.205952600576,6,1.2,1.2,2,0.4,2,1,8,1.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/18",5.5,"5/10/24",64,28,"64.1-74.0"
86,"noDelayClosing","D",1,1,14.5455014007166,14.5455014007166,38.6933399001136,38.6933399001136,53.2388413008302,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/18",5.5,"5/10/24",64,28,"64.1-74.0"
86,"oneShot3.2","D",1,1,7.71170200034976,7.71170200034976,28.4460128005594,28.4460128005594,36.1577148009092,4,4,1,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/18",5.5,"5/10/24",64,28,"64.1-74.0"
86,"oneShot3.2","D",2,1,6.80080190021545,6.80080190021545,42.2641768008471,42.2641768008471,49.0649787010625,6,6,4,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/18",5.5,"5/10/24",64,28,"64.1-74.0"
86,"oneShot3.2","D",3,1,5.91905129980296,5.91905129980296,31.5451887007803,31.5451887007803,37.4642400005832,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/18",5.5,"5/10/24",64,28,"64.1-74.0"
86,"oneShotClosing","D",1,1,5.72005050070584,5.72005050070584,16.1144775003195,16.1144775003195,21.8345280010253,3,3,0,7,7,3,7,10,10,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/18",5.5,"5/10/24",64,28,"64.1-74.0"
87,"longDelay","B",1,1,2.43656200077385,2.43656200077385,15.3784676995128,15.3784676995128,17.8150297002867,6,6,3,4,4,6,4,10,10,2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"longDelay","B",2,1,3.29539830051363,3.29539830051363,17.1327132005244,17.1327132005244,20.4281115010381,6,6,1,4,4,6,4,10,10,2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"longDelay","B",3,1,2.21939439978451,2.21939439978451,14.5395593000576,14.5395593000576,16.7589536998421,7,7,1,3,3,7,3,10,10,4,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"longDelayClosing","B",1,1,3.9176687002182,3.9176687002182,9.37468409910798,9.37468409910798,13.2923527993262,4,4,0,6,6,4,6,10,10,-2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"noDelay","B",1,1,9.39193020015955,9.39193020015955,26.2381718000397,26.2381718000397,35.6301020001993,6,6,3,4,4,6,4,10,10,2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"noDelay","B",2,1,10.2883593002334,10.2883593002334,25.3546429006383,25.3546429006383,35.6430022008717,6,6,0,4,4,6,4,10,10,2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"noDelay","B",3,2,14.5041519002989,7.25207595014945,45.9128767997026,22.9564383998513,60.4170287000015,7,3.5,1,12,6,5,8,19,9.5,-2.5,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"noDelayClosing","B",1,1,3.85789649933577,3.85789649933577,18.2733650999144,18.2733650999144,22.1312615992501,5,5,1,5,5,5,5,10,10,0,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"oneShot3.2","B",1,1,2.68981349933892,2.68981349933892,13.5544800013304,13.5544800013304,16.2442935006693,4,4,0,6,6,4,6,10,10,-2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"oneShot3.2","B",2,1,1.0427281986922,1.0427281986922,5.009221999906,5.009221999906,6.05195019859821,3,3,1,1,1,3,1,4,4,2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"oneShot3.2","B",3,1,2.24569290038198,2.24569290038198,10.9131090994924,10.9131090994924,13.1588019998744,6,6,3,4,4,6,4,10,10,2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
87,"oneShotClosing","B",1,1,1.27116160001606,1.27116160001606,8.54476309940219,8.54476309940219,9.81592469941825,4,4,1,6,6,4,6,10,10,-2,"5/10/2024 13:03:17","Female",4,"Not in school","Hispanic or latino","Other","3-4 days","0-1 hour","playing games, reading books, watching videos","No","1","No","N/A","9/4/2019","9/4/19",4.7,"5/10/24",56,6,"54.0-64.0"
88,"longDelay","D",1,2,23.642976439558,11.821488219779,28.2549698986113,14.1274849493057,51.8979463381693,6,3,3,0,0,4,0,6,3,3,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"longDelay","D",2,2,15.4998462405056,7.74992312025279,50.9275812199339,25.463790609967,66.4274274604395,8,4,3,3,1.5,4,2,11,5.5,2.5,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"longDelay","D",3,1,15.1227911803871,15.1227911803871,35.5103731593117,35.5103731593117,50.6331643396989,7,7,4,1,1,7,1,8,8,6,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"longDelayClosing","D",1,1,16.8706315811723,16.8706315811723,32.3156166188419,32.3156166188419,49.1862482000142,10,10,10,0,0,10,0,10,10,10,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"noDelay","D",1,1,20.0905125588179,20.0905125588179,32.384243439883,32.384243439883,52.4747559987009,8,8,4,1,1,8,1,9,9,7,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"noDelay","D",2,1,16.3070817599073,16.3070817599073,23.2883122609928,23.2883122609928,39.5953940209001,7,7,7,0,0,7,0,7,7,7,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"noDelayClosing","D",1,1,19.9141350593418,19.9141350593418,19.7141008991748,19.7141008991748,39.6282359585166,4,4,1,6,6,4,6,10,10,-2,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"oneShot3.2","D",1,1,2.30770866014063,2.30770866014063,18.9768400602043,18.9768400602043,21.2845487203449,4,4,4,2,2,4,2,6,6,2,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"oneShot3.2","D",2,1,9.68983116000891,9.68983116000891,24.5468981396407,24.5468981396407,34.2367292996496,6,6,4,2,2,6,2,8,8,4,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"oneShot3.2","D",3,1,7.18866845965385,7.18866845965385,22.0432825405151,22.0432825405151,29.2319510001689,4,4,0,6,6,4,6,10,10,-2,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
88,"oneShotClosing","D",1,1,19.8266654592007,19.8266654592007,29.3688389183953,29.3688389183953,49.1955043775961,7,7,5,3,3,7,3,10,10,4,"5/10/2024 13:55:07","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, watching videos","Don't know","3 years","No","No","4/17/2019","4/17/19",5.1,"5/10/24",60,23,"54.0-64.0"
90,"longDelay","B",1,2,22.9991345107555,11.4995672553778,32.7033580513671,16.3516790256836,55.7024925621226,6,3,3,0,0,3,0,6,3,3,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"longDelay","B",2,2,27.9512910097837,13.9756455048919,46.2388668507338,23.1194334253669,74.1901578605175,8,4,4,0,0,5,0,8,4,4,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"longDelay","B",3,2,37.7250457098708,18.8625228549354,41.5904770512134,20.7952385256067,79.3155227610841,5,2.5,2,3,1.5,3,2,8,4,1,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"longDelayClosing","B",1,1,23.3467192696407,23.3467192696407,46.145858200267,46.145858200267,69.4925774699077,9,9,1,1,1,9,1,10,10,8,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"noDelay","B",1,4,55.1376944240183,13.7844236060046,115.97167853266,28.992919633165,171.109372956678,6,1.5,1,5,1.25,2,2,11,2.75,0.25,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"noDelay","B",2,5,36.4129873653874,7.28259747307748,88.8393835416064,17.7678767083213,125.252370906994,8,1.6,1.6,2,0.4,3,1,10,2,1.2,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"noDelay","B",3,3,22.4443303113803,7.48144343712678,37.3468285603449,12.4489428534483,59.7911588717252,6,2,2,1,0.333333333333333,3,1,7,2.33333333333333,1.66666666666667,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"noDelayClosing","B",1,1,18.0725981397554,18.0725981397554,47.6163140302524,47.6163140302524,65.6889121700078,10,10,10,0,0,10,0,10,10,10,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"oneShot3.2","B",1,1,27.7223019404337,27.7223019404337,36.1152834603563,36.1152834603563,63.83758540079,5,5,4,2,2,5,2,7,7,3,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"oneShot3.2","B",2,1,14.3456239392981,14.3456239392981,72.2518884306774,72.2518884306774,86.5975123699754,10,10,10,0,0,10,0,10,10,10,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"oneShot3.2","B",3,1,4.28436760976911,4.28436760976911,52.2277233302593,52.2277233302593,56.5120909400284,5,5,1,5,5,5,5,10,10,0,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
90,"oneShotClosing","B",1,1,9.73587253969163,9.73587253969163,32.1305114589632,32.1305114589632,41.8663839986548,6,6,2,4,4,6,4,10,10,2,"5/24/2024 17:15:26","Female",6,"Kindergarten","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","N/A","No","No","4/24/2018","4/24/18",6.1,"5/24/2024",70,0,"64.1-74.0"
93,"longDelay","B",1,3,13.8087339599988,4.6029113199996,36.509654349999,12.169884783333,50.3183883099978,7,2.33333333333333,0.666666666666667,6,2,5,5,13,4.33333333333333,0.333333333333333,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"longDelay","B",2,4,21.2517123099992,5.31292807749981,21.6665065499978,5.41662663749946,42.9182188599971,6,1.5,0.5,5,1.25,4,5,11,2.75,0.25,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"longDelay","B",3,2,14.1315016499998,7.0657508249999,26.1453647699996,13.0726823849998,40.2768664199994,8,4,1,8,4,6,5,16,8,-4.44089209850063e-16,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"longDelayClosing","B",1,1,4.9527417700001,4.9527417700001,14.7090750999996,14.7090750999996,19.6618168699997,7,7,1,3,3,7,3,10,10,4,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"noDelay","B",1,6,29.4812566899964,4.91354278166606,53.8724495199986,8.97874158666643,83.3537062099949,6,1,0.833333333333333,2,0.333333333333333,2,2,8,1.33333333333333,0.666666666666667,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"noDelay","B",2,5,23.0962449199974,4.61924898399948,45.3317901499977,9.06635802999954,68.4280350699951,6,1.2,0.8,3,0.6,2,2,9,1.8,0.6,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"noDelay","B",3,4,20.1837462799976,5.04593656999941,37.8544416699979,9.46361041749947,58.0381879499955,6,1.5,1,3,0.75,2,2,9,2.25,0.75,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"noDelayClosing","B",1,1,4.95802680999986,4.95802680999986,20.8296135299997,20.8296135299997,25.7876403399996,4,4,1,6,6,4,6,10,10,-2,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"oneShot3.2","B",1,1,2.24793490999991,2.24793490999991,19.4861369999999,19.4861369999999,21.7340719099998,8,8,0,2,2,8,2,10,10,6,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"oneShot3.2","B",2,1,3.80571453999983,3.80571453999983,13.3949300000004,13.3949300000004,17.2006445400002,6,6,3,4,4,6,4,10,10,2,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"oneShot3.2","B",3,1,3.16540653999982,3.16540653999982,12.8558742300002,12.8558742300002,16.02128077,5,5,1,5,5,5,5,10,10,0,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
93,"oneShotClosing","B",1,1,1.89701904000003,1.89701904000003,9.22107849999975,9.22107849999975,11.1180975399998,4,4,1,6,6,4,6,10,10,-2,"5/31/2024 10:20:06","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games","No","4","No ","No","9/9/2019","9/9/18",5.7,"5/31/2024",68,22,"64.1-74.0"
94,"longDelay","D",1,5,23.2908236499643,4.65816472999286,54.0807986796135,10.8161597359227,77.3716223295778,8,1.6,1.6,0,0,3,0,8,1.6,1.6,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"longDelay","D",2,4,19.3676724600373,4.84191811500932,34.8280523696449,8.70701309241122,54.1957248296821,6,1.5,1.5,1,0.25,3,1,7,1.75,1.25,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"longDelay","D",3,3,17.2980052997591,5.76600176658637,24.2834176298929,8.09447254329765,41.581422929652,7,2.33333333333333,2.33333333333333,0,0,3,0,7,2.33333333333333,2.33333333333333,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"longDelayClosing","D",1,1,3.01491408993024,3.01491408993024,43.0191205899464,43.0191205899464,46.0340346798766,5,5,4,5,5,5,5,10,10,0,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"noDelay","D",1,3,10.0146272598067,3.33820908660224,34.5857724598609,11.5285908199536,44.6003997196676,8,2.66666666666667,0.666666666666667,4,1.33333333333333,6,3,12,4,1.33333333333333,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"noDelay","D",2,4,19.7320767297642,4.93301918244106,27.8926647796761,6.97316619491903,47.6247415094404,6,1.5,1.5,0,0,2,0,6,1.5,1.5,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"noDelay","D",3,2,25.562573709758,12.781286854879,44.2800733698532,22.1400366849266,69.8426470796112,6,3,2,6,3,4,6,12,6,2.22044604925031e-16,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"noDelayClosing","D",1,1,3.33104446984362,3.33104446984362,27.2694986998104,27.2694986998104,30.600543169654,7,7,1,3,3,7,3,10,10,4,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"oneShot3.2","D",1,1,1.43142797995824,1.43142797995824,19.7398797898786,19.7398797898786,21.1713077698369,8,8,2,2,2,8,2,10,10,6,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"oneShot3.2","D",2,1,1.64122567011509,1.64122567011509,17.9953707999084,17.9953707999084,19.6365964700235,7,7,4,3,3,7,3,10,10,4,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"oneShot3.2","D",3,1,1.31146828003693,1.31146828003693,28.6430565000046,28.6430565000046,29.9545247800415,5,5,2,5,5,5,5,10,10,0,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
94,"oneShotClosing","D",1,1,1.74535897001624,1.74535897001624,14.1946108998964,14.1946108998964,15.9399698699126,4,4,1,6,6,4,6,10,10,-2,"6/7/2024 14:08:18","Male",6,"Kindergarten","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, reading books, watching videos","No","5","Gross motor, walking","No","5/10/2018","5/10/18",6.1,"6/7/2024",72,28,"64.1-74.0"
95,"longDelay","B",1,1,4.59802931000013,4.59802931000013,32.796254549874,32.796254549874,37.3942838598741,6,6,1,4,4,6,4,10,10,2,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
95,"longDelay","B",2,4,32.8152797298972,8.20381993247429,73.7489038398489,18.4372259599622,106.564183569746,7,1.75,1.5,7,1.75,3,7,14,3.5,0,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
95,"longDelay","B",3,3,11.0484550001565,3.68281833338551,45.865850469796,15.2886168232653,56.9143054699525,7,2.33333333333333,2,6,2,3,6,13,4.33333333333333,0.333333333333333,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
95,"longDelayClosing","B",1,1,2.7959118100116,2.7959118100116,19.8604384099599,19.8604384099599,22.6563502199715,9,9,4,1,1,9,1,10,10,8,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
95,"noDelay","B",1,4,35.2622130496893,8.81555326242233,92.9253572997404,23.2313393249351,128.18757034943,7,1.75,1.25,4,1,2,3,11,2.75,0.75,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
95,"noDelay","B",2,1,5.98329152993392,5.98329152993392,94.9582521399716,94.9582521399716,100.941543669906,8,8,7,2,2,8,2,10,10,6,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
95,"noDelay","B",3,3,15.1414642898599,5.04715476328662,67.8917631497607,22.6305877165869,83.0332274396205,7,2.33333333333333,2,5,1.66666666666667,3,4,12,4,0.666666666666667,"6/7/2024 16:25:42","Male",6.3,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","5-ish","No","No","3/29/2028","3/29/18",6.2,"6/7/2024",74,9,"74.1-83.99"
